DATE,PERIOD,USEP,Model_1,Model_2,Forecast_Baseline,Random_Jitter,Updated_Model
25/12/2019,44,80.94,59.19683007,73.46,66.32841503,1.09,88.2246
25/12/2019,45,78.31,58.65735008,76,67.32867504,0.96,75.1776
25/12/2019,46,76.71,58.16378541,64.54,61.3518927,0.9,69.039
25/12/2019,47,75.56,57.62815812,67.89,62.75907906,1.08,81.6048
25/12/2019,48,74.58,57.09359985,67.7,62.39679993,1.03,76.8174
26/12/2019,1,73.63,52.94507806,67.7,60.32253903,0.9,66.267
26/12/2019,2,70.38,52.53404029,67.64,60.08702014,1.09,76.7142
26/12/2019,3,67.59,52.18770369,66.69,59.43885185,1.03,69.6177
26/12/2019,4,66.78,51.90899226,64.65,58.27949613,0.94,62.7732
26/12/2019,5,65.47,51.71262492,64.65,58.18131246,0.96,62.8512
26/12/2019,6,63.99,51.53310412,58.22,54.87655206,1.1,70.389
26/12/2019,7,62.74,51.40537453,58.22,54.81268726,0.92,57.7208
26/12/2019,8,58.45,51.33019355,57.8,54.56509677,1.05,61.3725
26/12/2019,9,62.07,51.30737623,58.35,54.82868812,0.97,60.2079
26/12/2019,10,63.98,51.40073424,58.22,54.81036712,1.08,69.0984
26/12/2019,11,65.85,51.67430555,64.65,58.16215277,1.02,67.167
26/12/2019,12,69.71,52.20550864,64.65,58.42775432,1.05,73.1955
26/12/2019,13,73.56,52.88110257,59.98,56.43055128,0.93,68.4108
26/12/2019,14,76.57,53.48740606,67.7,60.59370303,0.92,70.4444
26/12/2019,15,71.63,63.8355064,67.7,65.7677532,0.93,66.6159
26/12/2019,16,77.29,64.81952629,68.75,66.78476315,0.93,71.8797
26/12/2019,17,82.9,65.81247134,76.75,71.28123567,1,82.9
26/12/2019,18,81.78,76.09123637,81.9,78.99561819,0.96,78.5088
26/12/2019,19,81.79,76.46668898,82.17,79.31834449,0.99,80.9721
26/12/2019,20,82.52,76.71147835,86.01,81.36073917,1.01,83.3452
26/12/2019,21,82.95,76.91059171,167.5,122.2052959,1.09,90.4155
26/12/2019,22,83.42,76.99972638,167.5,122.2498632,0.93,77.5806
26/12/2019,23,83.43,76.94257801,167.5,122.221289,1,83.43
26/12/2019,24,82.99,76.70723004,125.9,101.303615,0.91,75.5209
26/12/2019,25,82.9,76.52588748,125.9,101.2129437,1.09,90.361
26/12/2019,26,82.9,76.56576054,125.9,101.2328803,0.94,77.926
26/12/2019,27,83.43,76.77183542,125.9,101.3359177,0.99,82.5957
26/12/2019,28,85.17,76.88391625,167.5,122.1919581,0.9,76.653
26/12/2019,29,85.94,76.89093677,167.5,122.1954684,1.09,93.6746
26/12/2019,30,85.29,76.84556334,167.5,122.1727817,1.04,88.7016
26/12/2019,31,83.44,76.85170628,167.5,122.1758531,0.95,79.268
26/12/2019,32,82.99,76.85648616,167.5,122.1782431,0.95,78.8405
26/12/2019,33,82.86,76.82771508,125.9,101.3638575,0.99,82.0314
26/12/2019,34,83.79,76.70202102,83.75,80.22601051,1.07,89.6553
26/12/2019,35,83.02,76.4508999,125.9,101.1754499,0.99,82.1898
26/12/2019,36,80.5,76.02533875,125.9,100.9626694,0.95,76.475
26/12/2019,37,82.18,75.77493016,125.9,100.8374651,1.07,87.9326
26/12/2019,38,82.26,75.85384671,90.79,83.32192335,1.03,84.7278
26/12/2019,39,82.23,75.91698661,95.88,85.8984933,1.01,83.0523
26/12/2019,40,84.67,75.85323274,95.88,85.86661637,1.02,86.3634
26/12/2019,41,83.96,75.70962539,95.88,85.7948127,0.92,77.2432
26/12/2019,42,84.75,65.94756373,94.89,80.41878187,1,84.75
26/12/2019,43,85.3,65.73257853,69.55,67.64128926,1.01,86.153
26/12/2019,44,84.71,65.30284544,72.09,68.69642272,0.98,83.0158
26/12/2019,45,77.74,64.78730462,76,70.39365231,1.02,79.2948
26/12/2019,46,75.49,64.31333554,64.54,64.42666777,1,75.49
26/12/2019,47,71.12,63.7874235,68.73,66.25871175,0.96,68.2752
26/12/2019,48,67.55,63.21982775,69.03,66.12491387,1.03,69.5765
27/12/2019,1,66.34,52.71258104,67.7,60.20629052,0.94,62.3596
27/12/2019,2,64.84,52.29569184,66.62,59.45784592,0.99,64.1916
27/12/2019,3,58.44,52.01694432,74.97,63.49347216,1.09,63.6996
27/12/2019,4,57.35,51.74406304,66.69,59.21703152,0.93,53.3355
27/12/2019,5,56.45,51.53186138,64.65,58.09093069,1.02,57.579
27/12/2019,6,55.45,51.34699245,58.22,54.78349622,0.95,52.6775
27/12/2019,7,55.39,51.20812079,58.22,54.7140604,1.03,57.0517
27/12/2019,8,55.21,51.11731656,58.22,54.66865828,1.05,57.9705
27/12/2019,9,55.39,51.08887183,58.22,54.65443592,0.9,49.851
27/12/2019,10,55.55,51.15683813,58.22,54.68841906,0.94,52.217
27/12/2019,11,55.39,51.41092296,58.22,54.81546148,0.96,53.1744
27/12/2019,12,57.31,51.91283816,64.41,58.16141908,1.1,63.041
27/12/2019,13,63.7,52.54805921,67.7,60.1240296,0.97,61.789
27/12/2019,14,65.56,53.12398396,67.7,60.41199198,0.97,63.5932
27/12/2019,15,66.44,63.4533531,68.87,66.16167655,1.02,67.7688
27/12/2019,16,73.9,64.41217942,69.76,67.08608971,0.98,72.422
27/12/2019,17,75.32,65.39062711,72.43,68.91031355,1.03,77.5796
27/12/2019,18,72.68,75.66371043,146.03,110.8468552,0.95,69.046
27/12/2019,19,73.76,76.04915352,94.89,85.46957676,0.9,66.384
27/12/2019,20,75.33,76.28394748,86.01,81.14697374,1.09,82.1097
27/12/2019,21,76.36,76.46298327,167.5,121.9814916,1.1,83.996
27/12/2019,22,74.68,76.56520125,167.5,122.0326006,1.04,77.6672
27/12/2019,23,74.36,76.50523827,167.5,122.0026191,0.9,66.924
27/12/2019,24,72.69,76.29214127,83.81,80.05107063,0.99,71.9631
27/12/2019,25,72.06,76.08717015,81,78.54358507,0.93,67.0158
27/12/2019,26,72.68,76.12215582,83.85,79.98607791,0.9,65.412
27/12/2019,27,73.7,76.28206877,86.83,81.55603439,1.06,78.122
27/12/2019,28,73.69,76.39398632,83.81,80.10199316,0.99,72.9531
27/12/2019,29,73.7,76.41546287,82.26,79.33773144,0.95,70.015
27/12/2019,30,73.77,76.37197632,80.38,78.37598816,1.04,76.7208
27/12/2019,31,74.68,76.36247996,80.9,78.63123998,0.92,68.7056
27/12/2019,32,74.68,76.36485781,80.38,78.3724289,1.05,78.414
27/12/2019,33,73.77,76.3206374,80.9,78.6103187,0.9,66.393
27/12/2019,34,73.69,76.19604582,80.9,78.54802291,0.97,71.4793
27/12/2019,35,72.69,75.94606686,83.85,79.89803343,0.99,71.9631
27/12/2019,36,72.67,75.53613808,74.75,75.14306904,1.05,76.3035
27/12/2019,37,72.68,75.27092719,74.75,75.0104636,1.08,78.4944
27/12/2019,38,72.99,75.31463427,74.75,75.03231714,1.07,78.0993
27/12/2019,39,74.67,75.31450649,74.75,75.03225324,0.96,71.6832
27/12/2019,40,73.98,75.20937781,78.03,76.6196889,1.03,76.1994
27/12/2019,41,72.96,75.02781202,81.08,78.05390601,0.96,70.0416
27/12/2019,42,73.98,65.24397618,80.57,72.90698809,1.07,79.1586
27/12/2019,43,72.67,65.02165257,69.55,67.28582628,0.91,66.1297
27/12/2019,44,87.86,64.63310722,71.07,67.85155361,0.96,84.3456
27/12/2019,45,84.73,64.17808997,67.72,65.94904499,1.04,88.1192
27/12/2019,46,84.73,63.77298758,67.72,65.74649379,0.9,76.257
27/12/2019,47,97.9,63.35295151,67.72,65.53647575,1.02,99.858
27/12/2019,48,89.35,62.94490483,68.54,65.74245242,0.91,81.3085
28/12/2019,1,85.63,63.38362517,68.54,65.96181258,1,85.63
28/12/2019,2,80.67,53.34049892,65.7,59.52024946,1,80.67
28/12/2019,3,76.49,52.93714612,66.82,59.87857306,1.1,84.139
28/12/2019,4,75.47,52.60948054,60.57,56.58974027,1.02,76.9794
28/12/2019,5,74.34,52.34941779,60.56,56.4547089,0.92,68.3928
28/12/2019,6,72.5,52.13192245,60.75,56.44096123,1.04,75.4
28/12/2019,7,70.67,51.95996009,58.59,55.27498004,1.06,74.9102
28/12/2019,8,70.34,51.85124172,58.35,55.10062086,1.05,73.857
28/12/2019,9,70.29,51.77149976,58.35,55.06074988,1.03,72.3987
28/12/2019,10,70.34,51.79667259,56.62,54.20833629,1.05,73.857
28/12/2019,11,70.34,51.93451234,58.59,55.26225617,1.05,73.857
28/12/2019,12,72.5,52.15861129,60.56,56.35930564,1,72.5
28/12/2019,13,72.5,52.42356986,61.97,57.19678493,1.02,73.95
28/12/2019,14,75.6,52.69044443,67.72,60.20522222,0.95,71.82
28/12/2019,15,80.4,53.01518557,63.65,58.33259278,1.07,86.028
28/12/2019,16,85.71,53.71880307,72.54,63.12940153,1.07,91.7097
28/12/2019,17,90.76,64.21499244,66.76,65.48749622,1.09,98.9284
28/12/2019,18,94.72,64.86691498,81.87,73.36845749,1,94.72
28/12/2019,19,97.22,65.32278045,75.82,70.57139022,1.09,105.9698
28/12/2019,20,108.06,65.67020376,75.82,70.74510188,1.02,110.2212
28/12/2019,21,125.85,65.95031741,75.82,70.88515871,1.1,138.435
28/12/2019,22,137.44,66.04929733,75.82,70.93464867,0.92,126.4448
28/12/2019,23,130.73,65.99397411,75.82,70.90698706,1,130.73
28/12/2019,24,109.18,65.77760855,75.82,70.79880427,0.95,103.721
28/12/2019,25,100.67,65.5770749,75.82,70.69853745,1.08,108.7236
28/12/2019,26,89.43,65.41644746,75.82,70.61822373,1.02,91.2186
28/12/2019,27,87.87,65.32145338,75.66,70.49072669,1.05,92.2635
28/12/2019,28,85.8,65.27877865,75.66,70.46938932,1.08,92.664
28/12/2019,29,84.67,65.22788727,75.66,70.44394363,0.91,77.0497
28/12/2019,30,83.14,65.1479056,75.66,70.4039528,1.06,88.1284
28/12/2019,31,84.64,65.0708314,67.72,66.3954157,1.08,91.4112
28/12/2019,32,85.42,65.01540343,74.5,69.75770172,0.95,81.149
28/12/2019,33,83.3,64.91865145,67.72,66.31932573,0.95,79.135
28/12/2019,34,83.31,64.78584942,67.72,66.25292471,0.9,74.979
28/12/2019,35,83.3,64.66553278,67.72,66.19276639,0.97,80.801
28/12/2019,36,83.3,64.59950444,66.76,65.67975222,0.96,79.968
28/12/2019,37,86.73,64.67935591,67.72,66.19967796,1.09,94.5357
28/12/2019,38,90.36,64.94236212,67.72,66.33118106,1.09,98.4924
28/12/2019,39,90.78,65.13056525,75.66,70.39528263,1.04,94.4112
28/12/2019,40,95.19,65.19567486,75.66,70.42783743,1.07,101.8533
28/12/2019,41,90.79,65.20165112,75.66,70.43082556,0.93,84.4347
28/12/2019,42,90.48,65.17857269,75.66,70.41928634,0.98,88.6704
28/12/2019,43,88.77,65.07895732,75.66,70.36947866,0.94,83.4438
28/12/2019,44,86.74,64.81642166,67.72,66.26821083,1.08,93.6792
28/12/2019,45,85.78,64.45458103,67.72,66.08729051,0.93,79.7754
28/12/2019,46,83.7,64.13517002,72.54,68.33758501,1,83.7
28/12/2019,47,81.72,63.77532932,68.56,66.16766466,1.01,82.5372
28/12/2019,48,83.7,63.38813361,66.81,65.0990668,1.05,87.885
29/12/2019,1,84.6,53.69476336,69.3,61.49738168,0.98,82.908
29/12/2019,2,81.23,53.27820928,68.41,60.84410464,0.94,76.3562
29/12/2019,3,78.66,52.88830062,61.06,56.97415031,0.97,76.3002
29/12/2019,4,74.54,52.55367952,61.06,56.80683976,1.04,77.5216
29/12/2019,5,74.2,52.304242,61.06,56.682121,0.92,68.264
29/12/2019,6,73.79,52.0898043,61.06,56.57490215,0.92,67.8868
29/12/2019,7,73.27,51.89986244,59.3,55.59993122,0.95,69.6065
29/12/2019,8,72.42,51.77452388,59.3,55.53726194,1.09,78.9378
29/12/2019,9,71.35,51.67321203,59.52,55.59660602,1,71.35
29/12/2019,10,71.41,51.68329603,59.52,55.60164802,0.96,68.5536
29/12/2019,11,73.27,51.80858212,59.52,55.66429106,0.99,72.5373
29/12/2019,12,72.41,51.99042998,59.3,55.64521499,0.92,66.6172
29/12/2019,13,71.36,52.11609319,57.63,54.8730466,1.02,72.7872
29/12/2019,14,73.27,52.24015371,59.54,55.89007685,0.9,65.943
29/12/2019,15,73.52,52.41734108,61.97,57.19367054,1.02,74.9904
29/12/2019,16,75.48,52.72305594,61.97,57.34652797,1.09,82.2732
29/12/2019,17,80.66,53.18254069,65.68,59.43127034,0.96,77.4336
29/12/2019,18,81.56,53.63606878,68.46,61.04803439,0.93,75.8508
29/12/2019,19,83.93,54.05312414,72.54,63.29656207,0.92,77.2156
29/12/2019,20,84.71,54.41285333,67.21,60.81142666,1.02,86.4042
29/12/2019,21,85.75,54.70146126,67.21,60.95573063,1.02,87.465
29/12/2019,22,81.24,64.44859078,72.54,68.49429539,1.05,85.302
29/12/2019,23,80.56,64.43650429,72.54,68.48825215,0.9,72.504
29/12/2019,24,79.51,64.32245321,72.54,68.4312266,1.03,81.8953
29/12/2019,25,79.38,64.23357365,72.54,68.38678683,0.99,78.5862
29/12/2019,26,79.38,64.25501681,72.54,68.3975084,1.06,84.1428
29/12/2019,27,80.56,64.34138298,72.54,68.44069149,1.06,85.3936
29/12/2019,28,81.28,64.39989889,72.54,68.46994944,1,81.28
29/12/2019,29,80.66,64.41996209,72.54,68.47998105,1.08,87.1128
29/12/2019,30,79.01,64.42324194,72.54,68.48162097,0.95,75.0595
29/12/2019,31,80.66,64.42848102,72.54,68.48424051,0.95,76.627
29/12/2019,32,80.82,64.41879818,72.54,68.47939909,0.98,79.2036
29/12/2019,33,80.66,64.41750036,72.54,68.47875018,0.97,78.2402
29/12/2019,34,80.68,64.41388884,72.54,68.47694442,1.02,82.2936
29/12/2019,35,80.66,54.79738805,72.54,63.66869402,0.9,72.594
29/12/2019,36,80.67,54.79250371,72.54,63.66625186,0.93,75.0231
29/12/2019,37,81.64,54.99033591,67.72,61.35516795,0.93,75.9252
29/12/2019,38,84.72,65.01803498,146.03,105.5240175,1.04,88.1088
29/12/2019,39,85.74,65.34825598,75.66,70.50412799,0.9,77.166
29/12/2019,40,85.81,65.48437084,75.01,70.24718542,0.91,78.0871
29/12/2019,41,85.81,65.56697018,75.01,70.28848509,1.09,93.5329
29/12/2019,42,85.84,65.70173723,75.01,70.35586861,0.97,83.2648
29/12/2019,43,85.8,65.68435316,75.01,70.34717658,1.06,90.948
29/12/2019,44,84.75,65.40219683,77.93,71.66609842,0.99,83.9025
29/12/2019,45,83.32,64.95597032,70.69,67.82298516,0.98,81.6536
29/12/2019,46,81.67,64.54376483,80.07,72.30688241,1.02,83.3034
29/12/2019,47,84.48,64.05738375,80.05,72.05369187,1.04,87.8592
29/12/2019,48,80.45,53.93556083,67.21,60.57278042,1.05,84.4725
30/12/2019,1,74.55,56.9241864,59.31,58.1170932,1.09,81.2595
30/12/2019,2,72.53,56.54501656,63.58,60.06250828,0.9,65.277
30/12/2019,3,72.43,56.19553434,61.06,58.62776717,0.9,65.187
30/12/2019,4,69.08,55.92117606,59.62,57.77058803,1.04,71.8432
30/12/2019,5,58.53,55.71796289,59.88,57.79898144,1.1,64.383
30/12/2019,6,57.45,55.55307612,62.65,59.10153806,0.96,55.152
30/12/2019,7,56.44,55.43191464,59.12,57.27595732,1.09,61.5196
30/12/2019,8,55.41,55.36093321,59.52,57.44046661,1.03,57.0723
30/12/2019,9,55.39,55.34245701,59.3,57.32122851,1.03,57.0517
30/12/2019,10,56.44,55.43795437,59.53,57.48397718,1.08,60.9552
30/12/2019,11,58.97,55.7183569,61.89,58.80417845,0.97,57.2009
30/12/2019,12,61.27,56.24553096,61.97,59.10776548,1.04,63.7208
30/12/2019,13,67.33,56.91261707,67.63,62.27130854,1.03,69.3499
30/12/2019,14,71.51,57.55590974,69.9,63.72795487,1.02,72.9402
30/12/2019,15,72.47,67.92538047,67.73,67.82769023,1.07,77.5429
30/12/2019,16,76.61,68.89125536,69.64,69.26562768,1.06,81.2066
30/12/2019,17,77.79,69.89144988,72.43,71.16072494,1.1,85.569
30/12/2019,18,82.79,80.2107446,212.31,146.2603723,1.02,84.4458
30/12/2019,19,86.93,80.60538273,212.31,146.4576914,1.08,93.8844
30/12/2019,20,96.14,80.86436216,212.17,146.5171811,0.91,87.4874
30/12/2019,21,102.17,81.06497477,248.82,164.9424874,0.98,100.1266
30/12/2019,22,165.87,81.12962398,248.82,164.974812,0.96,159.2352
30/12/2019,23,120.33,81.10483972,262.92,172.0124199,0.9,108.297
30/12/2019,24,97.45,80.90691411,141.4,111.1534571,0.99,96.4755
30/12/2019,25,90.92,80.74263835,141.4,111.0713192,1.02,92.7384
30/12/2019,26,94.09,80.73851081,154.15,117.4442554,1.04,97.8536
30/12/2019,27,90.91,80.93341216,141.4,111.1667061,1.03,93.6373
30/12/2019,28,92.42,81.01823967,237.02,159.0191198,0.97,89.6474
30/12/2019,29,92.37,81.01760148,232.32,156.6688007,1.07,98.8359
30/12/2019,30,88.05,80.99203058,232.91,156.9510153,0.99,87.1695
30/12/2019,31,96.22,81.01711123,262.68,171.8485556,1.07,102.9554
30/12/2019,32,99.43,81.01418924,551.78,316.3970946,1.07,106.3901
30/12/2019,33,99.91,80.98074519,551.79,316.3853726,1.1,109.901
30/12/2019,34,97.2,80.87117443,551.74,316.3055872,1.01,98.172
30/12/2019,35,97.18,80.60590518,303.32,191.9629526,1.03,100.0954
30/12/2019,36,84.82,80.18354533,261.51,170.8467727,0.97,82.2754
30/12/2019,37,84.82,79.96201836,252.7,166.3310092,1.08,91.6056
30/12/2019,38,86.98,80.04420366,228.35,154.1971018,1.04,90.4592
30/12/2019,39,88.87,80.10983451,222.23,151.1699173,1.01,89.7587
30/12/2019,40,86.97,80.05920032,181.96,131.0096002,1.05,91.3185
30/12/2019,41,88.88,79.9339654,82.31,81.1219827,0.9,79.992
30/12/2019,42,90.84,70.19426708,85.7,77.94713354,1.1,99.924
30/12/2019,43,89.41,69.98460595,106.71,88.34730297,0.93,83.1513
30/12/2019,44,83.7,69.55094875,99.11,84.33047438,0.92,77.004
30/12/2019,45,80.98,69.01810972,72.62,70.81905486,1.07,86.6486
30/12/2019,46,75.61,68.51907743,74.6,71.55953872,1.04,78.6344
30/12/2019,47,74.58,67.97560177,68.54,68.25780089,1.07,79.8006
30/12/2019,48,69.94,67.41570261,65.54,66.47785131,1.06,74.1364
31/12/2019,1,66.75,56.5411349,65.54,61.04056745,1.09,72.7575
31/12/2019,2,65.73,56.14765249,66.62,61.38382625,1.04,68.3592
31/12/2019,3,62.62,55.86322044,58.99,57.42661022,1.06,66.3772
31/12/2019,4,61.8,55.59563792,64.65,60.12281896,1.04,64.272
31/12/2019,5,61.78,55.39647827,60.15,57.77323914,0.95,58.691
31/12/2019,6,61.07,55.23336758,60.15,57.69168379,0.91,55.5737
31/12/2019,7,60.76,55.10711944,60.15,57.62855972,1.04,63.1904
31/12/2019,8,58.43,55.02657852,59.52,57.27328926,0.97,56.6771
31/12/2019,9,58.43,55.0092423,59.52,57.26462115,1.08,63.1044
31/12/2019,10,58.33,55.10234352,60.15,57.62617176,0.9,52.497
31/12/2019,11,60.76,55.37876636,64.65,60.01438318,1.09,66.2284
31/12/2019,12,63.84,55.90908273,67.64,61.77454136,0.94,60.0096
31/12/2019,13,66.74,56.58183761,74.97,65.77591881,1.09,72.7466
31/12/2019,14,70.22,57.19207822,67.63,62.41103911,1.06,74.4332
31/12/2019,15,71.54,67.54204389,68.88,68.21102194,1.05,75.117
31/12/2019,16,76.62,68.53727013,73.68,71.10863507,0.99,75.8538
31/12/2019,17,76.63,69.5473327,72.43,70.98866635,0.99,75.8637
31/12/2019,18,78.72,79.82466261,251.35,165.5873313,0.95,74.784
31/12/2019,19,80.34,80.2191518,252.34,166.2795759,0.95,76.323
31/12/2019,20,87.02,80.47548861,202.76,141.6177443,1.01,87.8902
31/12/2019,21,89.4,80.66807206,251.82,166.244036,1.01,90.294
31/12/2019,22,92.31,80.75738029,252.1,166.4286901,0.95,87.6945
31/12/2019,23,90.97,80.69392156,251.8,166.2469608,1.1,100.067
31/12/2019,24,88.03,80.45404927,111.18,95.81702463,1.02,89.7906
31/12/2019,25,84.8,80.25758953,79.98,80.11879476,1.06,89.888
31/12/2019,26,81.21,80.30390002,80,80.15195001,0.93,75.5253
31/12/2019,27,79.7,80.48410941,224.29,152.3870547,1.03,82.091
31/12/2019,28,79.64,80.60383921,247.8,164.2019196,0.97,77.2508
31/12/2019,29,78.99,80.60557653,252.2,166.4027883,1.1,86.889
31/12/2019,30,74.75,80.55311459,251.84,166.1965573,1.03,76.9925
31/12/2019,31,74.89,80.54868816,255.56,168.0543441,0.97,72.6433
31/12/2019,32,79.49,80.57271343,255.75,168.1613567,0.94,74.7206
31/12/2019,33,79.63,80.57381135,247.8,164.1869057,0.97,77.2411
31/12/2019,34,80.16,80.47404094,249.87,165.1720205,0.9,72.144
31/12/2019,35,79.36,80.23419323,218,149.1170966,1.04,82.5344
31/12/2019,36,76.17,79.81032527,251.35,165.5801626,1.1,83.787
31/12/2019,37,76.74,79.53530254,79.74,79.63765127,1.08,82.8792
31/12/2019,38,80.07,79.59886023,251.35,165.4744301,0.91,72.8637
31/12/2019,39,79.78,79.64055656,252.3,165.9702783,0.91,72.5998
31/12/2019,40,79.78,79.56285348,182.4,130.9814267,0.96,76.5888
31/12/2019,41,80.12,79.39636586,227.99,153.6931829,0.97,77.7164
31/12/2019,42,80.71,69.62460322,228.2,148.9123016,1.05,84.7455
31/12/2019,43,79.15,69.40711274,71.07,70.23855637,1.09,86.2735
31/12/2019,44,75.6,68.96692205,68.51,68.73846102,1.05,79.38
31/12/2019,45,72.47,68.42469274,68.51,68.46734637,0.99,71.7453
31/12/2019,46,69.45,67.93401134,100.46,84.19700567,1.08,75.006
31/12/2019,47,69.96,67.38715645,74.47,70.92857823,0.98,68.5608
31/12/2019,48,66.69,66.80538952,68.52,67.66269476,1.02,68.0238
1/1/2020,1,70.56,56.95001349,67.72,62.33500674,0.98,69.1488
1/1/2020,2,75.39,56.769047,65.73,61.2495235,0.9,67.851
1/1/2020,3,72.72,56.64198704,65.73,61.18599352,1.05,76.356
1/1/2020,4,70.49,56.52056201,64.81,60.665281,0.96,67.6704
1/1/2020,5,70.48,56.4314381,60.68,58.55571905,0.96,67.6608
1/1/2020,6,69.28,56.36036793,59.62,57.99018396,0.91,63.0448
1/1/2020,7,68.1,56.30127993,59.62,57.96063997,1.08,73.548
1/1/2020,8,66.95,56.26779033,58.53,57.39889517,1.05,70.2975
1/1/2020,9,66.51,56.25315607,58.53,57.39157804,1.06,70.5006
1/1/2020,10,66.5,56.28821296,59.62,57.95410648,0.96,63.84
1/1/2020,11,66.75,56.40400712,59.92,58.16200356,0.93,62.0775
1/1/2020,12,67.92,56.62711808,72.53,64.57855904,1,67.92
1/1/2020,13,68.88,56.9067649,70.22,63.56338245,0.94,64.7472
1/1/2020,14,69.22,57.16108401,70.22,63.69054201,1.06,73.3732
1/1/2020,15,69.28,68.44344882,68.36,68.40172441,1.05,72.744
1/1/2020,16,73.37,68.85355358,67.93,68.39177679,0.9,66.033
1/1/2020,17,76.15,69.27104874,80.82,75.04552437,0.96,73.104
1/1/2020,18,76.58,80.52795777,82.4,81.46397889,0.99,75.8142
1/1/2020,19,80.69,80.68921554,82.4,81.54460777,0.93,75.0417
1/1/2020,20,82.73,80.79855356,78.21,79.50427678,1.08,89.3484
1/1/2020,21,83.53,80.88454845,250.81,165.8472742,0.98,81.8594
1/1/2020,22,82.19,80.9266245,262.92,171.9233123,1.1,90.409
1/1/2020,23,83.65,80.90747316,262.92,171.9137366,1.03,86.1595
1/1/2020,24,81.73,80.81077179,78.21,79.51038589,0.98,80.0954
1/1/2020,25,81.64,80.71827671,78.21,79.46413835,1.05,85.722
1/1/2020,26,81.73,80.73606869,78.21,79.47303435,1.07,87.4511
1/1/2020,27,82.68,80.82218682,78.21,79.51609341,1.08,89.2944
1/1/2020,28,82.69,80.87550684,213.91,147.3927534,1.1,90.959
1/1/2020,29,83.56,80.87784297,213.91,147.3939215,1.08,90.2448
1/1/2020,30,82.66,80.85942157,185.54,133.1997108,0.95,78.527
1/1/2020,31,82.68,80.84745684,156.92,118.8837284,0.97,80.1996
1/1/2020,32,83.57,80.8481222,91.53,86.1890611,1.02,85.2414
1/1/2020,33,83.64,80.8312563,91.53,86.18062815,1.03,86.1492
1/1/2020,34,84.77,80.78485395,78.21,79.49742697,0.94,79.6838
1/1/2020,35,84.75,80.68880179,78.21,79.4494009,1.04,88.14
1/1/2020,36,84.75,80.52630342,82.4,81.46315171,0.99,83.9025
1/1/2020,37,85.82,80.42638094,80.88,80.65319047,1.01,86.6782
1/1/2020,38,100.7,80.46215575,82.4,81.43107787,1.08,108.756
1/1/2020,39,115.37,80.48846124,79.92,80.20423062,0.94,108.4478
1/1/2020,40,103.98,80.45267677,79.92,80.18633839,0.91,94.6218
1/1/2020,41,115.37,80.38033208,82.18,81.28016604,1.02,117.6774
1/1/2020,42,125.93,69.33985332,80.34,74.83992666,0.97,122.1521
1/1/2020,43,113.02,69.24176988,79.25,74.24588494,0.93,105.1086
1/1/2020,44,100.93,69.05116006,73.83,71.44058003,1.01,101.9393
1/1/2020,45,103.99,68.81504528,69.55,69.18252264,1.05,109.1895
1/1/2020,46,86.89,68.59793666,75,71.79896833,0.91,79.0699
1/1/2020,47,85.83,68.36187063,64.54,66.45093532,0.94,80.6802
1/1/2020,48,83.99,68.12215989,66.12,67.12107994,1.07,89.8693
2/1/2020,1,77.97,57.71442498,67.21,62.46221249,0.95,74.0715
2/1/2020,2,74.65,57.53653196,65.7,61.61826598,1.1,82.115
2/1/2020,3,68.62,57.39482017,65.73,61.56241009,0.98,67.2476
2/1/2020,4,67.53,57.27483674,63.66,60.46741837,0.91,61.4523
2/1/2020,5,65.68,57.18816314,62.05,59.61908157,0.9,59.112
2/1/2020,6,65.07,57.11116562,61.89,59.50058281,0.97,63.1179
2/1/2020,7,64.71,57.05594567,60.96,59.00797283,0.99,64.0629
2/1/2020,8,64.7,57.02448803,60.28,58.65224401,0.94,60.818
2/1/2020,9,64.71,57.0160773,60.28,58.64803865,0.92,59.5332
2/1/2020,10,65.05,57.05786895,61.74,59.39893447,1.06,68.953
2/1/2020,11,66.81,57.17888808,61.88,59.52944404,1.09,72.8229
2/1/2020,12,70.52,57.4121935,67.7,62.55609675,1.01,71.2252
2/1/2020,13,71.84,57.70831082,67.73,62.71915541,1.06,76.1504
2/1/2020,14,77.69,57.97337426,69.77,63.87168713,1,77.69
2/1/2020,15,77.99,69.26555915,67.73,68.49777958,1,77.99
2/1/2020,16,85.8,69.69507672,82.07,75.88253836,0.92,78.936
2/1/2020,17,88.82,70.13021576,77.49,73.81010788,0.92,81.7144
